Feature ID	Taxon	Confidence
6453ba42da75dabe6a8611f985b7d714	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Ardenticatenales; f__uncultured; g__uncultured	0.999986435716394
26112fa8e4a224fed241dcc2393c09fa	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_hydrocarbon	0.919867879898587
24779c5534591a33de8fde98d1c569b5	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	0.999899433203479
d30468f095f8d86a6e3fed8c501b347d	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_hydrocarbon	0.99888086700825
2f683f09da848064f21612de164c1090	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	0.999616427439698
4e8b4392c8cdab2907f216664109221b	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_hydrocarbon	0.999668590632722
ae9dc6102f7b23fe0042080827cf73b5	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_hydrocarbon	0.973383068548405
92a8a979e0cb5d6745d149bd3e2729ae	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	0.999504960283312
fbe0026ed52369f26155252ac6ba9418	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_Chloroflexi	0.796712362890515
4b89d6eeefdec62b2fdf9887181a4901	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	0.999394050647259
bec6a709ad82fb7ab592246bddab087c	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	0.999135347216552
edfb3478b576e3c3d08f13b173ada69e	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	0.999784694385965
16dfc49d8d4594d16e2480dfff43ccc9	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	0.998869854173399
7eb0231a6b2d86b7d79ce4379b81460f	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	0.999790924799722
ebe4a09baa6ba809b10b8452478c3efc	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_Chloroflexi	0.895749024329264
96ad486dd21db01cf87cc5318194a522	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_Chloroflexi	0.807367935956588
fbb7e812241542aab4ccecf58f8180dd	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_Chloroflexi	0.731906417768434
626cbece5a6c6fe2dcc753d1252fa450	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_Chloroflexi	0.913285241156834
535e8b108b421285170d62541d2c656a	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	0.997822413123538
